day,date,series_index,series_name,predicted,actual,absolute_error,smape_component
3,2023-03-12,8,Utah,0.0,0.0,0.0,0.0
3,2023-03-12,9,Oregon,0.0,0.0,0.0,0.0
3,2023-03-12,10,Florida,1874.337440954829,0.0,1874.337440954829,200.0
3,2023-03-12,11,New_York,0.0,646.0,646.0,200.0
3,2023-03-12,12,Rhode_Island,0.0,0.0,0.0,0.0
3,2023-03-12,13,Georgia,0.0,0.0,0.0,0.0
3,2023-03-12,14,New_Hampshire,0.0,0.0,0.0,0.0
3,2023-03-12,15,North_Carolina,0.0,0.0,0.0,0.0
3,2023-03-12,16,New_Jersey,0.0,0.0,0.0,0.0
3,2023-03-12,17,Colorado,0.0,0.0,0.0,0.0
3,2023-03-12,18,Maryland,0.0,0.0,0.0,0.0
3,2023-03-12,19,Nevada,0.0,0.0,0.0,0.0
3,2023-03-12,20,Tennessee,0.0,0.0,0.0,0.0
3,2023-03-12,21,Hawaii,0.0,0.0,0.0,0.0
3,2023-03-12,22,Indiana,0.0,0.0,0.0,0.0
3,2023-03-12,23,Kentucky,0.0,0.0,0.0,0.0
3,2023-03-12,24,Minnesota,0.0,0.0,0.0,0.0
3,2023-03-12,25,Oklahoma,75.09795810982799,0.0,75.09795810982799,200.0
3,2023-03-12,26,Pennsylvania,0.0,0.0,0.0,0.0
3,2023-03-12,27,South_Carolina,0.0,0.0,0.0,0.0
3,2023-03-12,28,District_of_Columbia,0.0,0.0,0.0,0.0
3,2023-03-12,29,Kansas,0.0,0.0,0.0,0.0
3,2023-03-12,30,Missouri,0.0,0.0,0.0,0.0
3,2023-03-12,31,Vermont,0.0,0.0,0.0,0.0
3,2023-03-12,32,Virginia,0.0,0.0,0.0,0.0
3,2023-03-12,33,Connecticut,304.585261206013,359.0,54.414738793987,16.400225253675035
3,2023-03-12,34,Iowa,36.12119372903738,0.0,36.12119372903738,200.0
3,2023-03-12,35,Louisiana,0.0,0.0,0.0,0.0
3,2023-03-12,36,Ohio,0.0,0.0,0.0,0.0
3,2023-03-12,37,Michigan,9.125687428353379,0.0,9.125687428353379,200.0
3,2023-03-12,38,South_Dakota,0.0,0.0,0.0,0.0
3,2023-03-12,39,Arkansas,0.0,0.0,0.0,0.0
3,2023-03-12,40,Delaware,0.0,0.0,0.0,0.0
3,2023-03-12,41,Mississippi,0.0,0.0,0.0,0.0
3,2023-03-12,42,New_Mexico,0.0,0.0,0.0,0.0
3,2023-03-12,43,North_Dakota,0.0,0.0,0.0,0.0
3,2023-03-12,44,Wyoming,0.0,0.0,0.0,0.0
3,2023-03-12,45,Alaska,0.0,0.0,0.0,0.0
3,2023-03-12,46,Maine,27.6609084588828,0.0,27.6609084588828,200.0
3,2023-03-12,47,Alabama,256.476772186092,0.0,256.476772186092,200.0
3,2023-03-12,48,Idaho,32.987057014956925,0.0,32.987057014956925,200.0
3,2023-03-12,49,Montana,0.0,0.0,0.0,0.0
3,2023-03-12,50,Puerto_Rico,644.7061046881081,0.0,644.7061046881081,200.0
3,2023-03-12,51,Virgin_Islands,0.0,0.0,0.0,0.0
3,2023-03-12,52,Guam,0.0,0.0,0.0,0.0
3,2023-03-12,53,West_Virginia,0.0,0.0,0.0,0.0
3,2023-03-12,54,Northern_Mariana_Islands,1.4266366604748364,0.0,1.4266366604748364,200.0
3,2023-03-12,55,American_Samoa,0.0,0.0,0.0,0.0
4,2023-03-13,0,Washington,0.0,0.0,0.0,0.0
4,2023-03-13,1,Illinois,0.0,64.0,64.0,200.0
4,2023-03-13,2,California,1401.869749769423,1695.0,293.1302502305771,18.930744520488926
4,2023-03-13,3,Arizona,0.0,0.0,0.0,0.0
4,2023-03-13,4,Massachusetts,0.0,0.0,0.0,0.0
4,2023-03-13,5,Wisconsin,0.0,0.0,0.0,0.0
4,2023-03-13,6,Texas,0.0,0.0,0.0,0.0
4,2023-03-13,7,Nebraska,99.38225469500263,150.0,50.61774530499737,40.59450450225775
4,2023-03-13,8,Utah,0.0,0.0,0.0,0.0
4,2023-03-13,9,Oregon,0.0,0.0,0.0,0.0
4,2023-03-13,10,Florida,1939.0150887321934,0.0,1939.0150887321934,200.0
4,2023-03-13,11,New_York,2797.2794740309973,2052.0,745.2794740309973,30.73774064877637
4,2023-03-13,12,Rhode_Island,0.0,0.0,0.0,0.0
4,2023-03-13,13,Georgia,0.0,0.0,0.0,0.0
4,2023-03-13,14,New_Hampshire,217.34684782873558,442.0,224.65315217126442,68.14414989957388
4,2023-03-13,15,North_Carolina,0.0,0.0,0.0,0.0
4,2023-03-13,16,New_Jersey,1724.1639900949217,1444.0,280.1639900949217,17.68620506835113
4,2023-03-13,17,Colorado,868.4323881041952,803.0,65.43238810419518,7.829498646775798
4,2023-03-13,18,Maryland,235.26059298137739,370.0,134.73940701862261,44.52277534042871
4,2023-03-13,19,Nevada,0.0,0.0,0.0,0.0
4,2023-03-13,20,Tennessee,0.0,0.0,0.0,0.0
4,2023-03-13,21,Hawaii,0.0,0.0,0.0,0.0
4,2023-03-13,22,Indiana,0.0,0.0,0.0,0.0
4,2023-03-13,23,Kentucky,4966.937332089681,2829.0,2137.937332089681,54.847473524177566
4,2023-03-13,24,Minnesota,0.0,0.0,0.0,0.0
4,2023-03-13,25,Oklahoma,80.64563809590773,0.0,80.64563809590773,200.0
